%time,field.header.seq,field.header.stamp,field.header.frame_id,field.voltage,field.current,field.lifePercent,field.lifeTime,field.charging,field.powerSupplyPresent
1519305194688916696,73343,1519305194688215017,,0.0,0.0,0,0,0,0
1519305195688352728,73344,1519305195687593936,,0.0,0.0,0,0,0,0
1519305196689216185,73345,1519305196688296079,,0.0,0.0,0,0,0,0
1519305197689199975,73346,1519305197688261985,,0.0,0.0,0,0,0,0
1519305198688272664,73347,1519305198687508106,,0.0,0.0,0,0,0,0
1519305199688992259,73348,1519305199688206911,,0.0,0.0,0,0,0,0
1519305200688333063,73349,1519305200687809944,,0.0,0.0,0,0,0,0
1519305201688395193,73350,1519305201687503099,,0.0,0.0,0,0,0,0
1519305202688096271,73351,1519305202687593936,,0.0,0.0,0,0,0,0
1519305203688488340,73352,1519305203687983989,,0.0,0.0,0,0,0,0
1519305204687981440,73353,1519305204687382936,,0.0,0.0,0,0,0,0
1519305205688846641,73354,1519305205688184022,,0.0,0.0,0,0,0,0
1519305206689148749,73355,1519305206688266992,,0.0,0.0,0,0,0,0
1519305207688434313,73356,1519305207687460899,,0.0,0.0,0,0,0,0
1519305208688320928,73357,1519305208687798023,,0.0,0.0,0,0,0,0
1519305209688984817,73358,1519305209688241004,,0.0,0.0,0,0,0,0
1519305210688294061,73359,1519305210687638044,,0.0,0.0,0,0,0,0
1519305211689349117,73360,1519305211688263893,,0.0,0.0,0,0,0,0
1519305212689236958,73361,1519305212688297033,,0.0,0.0,0,0,0,0
1519305213689176424,73362,1519305213688225984,,0.0,0.0,0,0,0,0
1519305214689195671,73363,1519305214688174009,,0.0,0.0,0,0,0,0
1519305215689261611,73364,1519305215688092947,,0.0,0.0,0,0,0,0
1519305216689614853,73365,1519305216688285112,,0.0,0.0,0,0,0,0
1519305217689512399,73366,1519305217688308954,,0.0,0.0,0,0,0,0
1519305218688101174,73367,1519305218687474012,,0.0,0.0,0,0,0,0
1519305219689005399,73368,1519305219687905073,,0.0,0.0,0,0,0,0
1519305220688964010,73369,1519305220688241004,,0.0,0.0,0,0,0,0
1519305221688274642,73370,1519305221687597990,,0.0,0.0,0,0,0,0
1519305222688799678,73371,1519305222687942981,,0.0,0.0,0,0,0,0
1519305223687761432,73372,1519305223687287092,,0.0,0.0,0,0,0,0
1519305224687781381,73373,1519305224687243938,,0.0,0.0,0,0,0,0
1519305225688179869,73374,1519305225687333106,,0.0,0.0,0,0,0,0
1519305226688671139,73375,1519305226688153982,,0.0,0.0,0,0,0,0
1519305227688645131,73376,1519305227687788009,,0.0,0.0,0,0,0,0
1519305228688898389,73377,1519305228688261032,,0.0,0.0,0,0,0,0
1519305229688669206,73378,1519305229687880992,,0.0,0.0,0,0,0,0
1519305230688729833,73379,1519305230688241004,,0.0,0.0,0,0,0,0
1519305231689265018,73380,1519305231688081979,,0.0,0.0,0,0,0,0
1519305232689145490,73381,1519305232688190937,,0.0,0.0,0,0,0,0
1519305233688701539,73382,1519305233687634944,,0.0,0.0,0,0,0,0
1519305234688802748,73383,1519305234687859058,,0.0,0.0,0,0,0,0
1519305235688866195,73384,1519305235688195943,,0.0,0.0,0,0,0,0
1519305236689033303,73385,1519305236688255071,,0.0,0.0,0,0,0,0
1519305237688903506,73386,1519305237688118934,,0.0,0.0,0,0,0,0
1519305238688549815,73387,1519305238687921047,,0.0,0.0,0,0,0,0
1519305239688318841,73388,1519305239687619924,,0.0,0.0,0,0,0,0
1519305240688557568,73389,1519305240688045024,,0.0,0.0,0,0,0,0
1519305241688863781,73390,1519305241688249111,,0.0,0.0,0,0,0,0
1519305242688077677,73391,1519305242687283992,,0.0,0.0,0,0,0,0
1519305243688147498,73392,1519305243687390089,,0.0,0.0,0,0,0,0
1519305244688020221,73393,1519305244687541961,,0.0,0.0,0,0,0,0
1519305245688853498,73394,1519305245687978029,,0.0,0.0,0,0,0,0
